PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Lim, J; Ahn, G; Jeong, I; Song, H				Lim, Jungmoon; Ahn, Gahyun; Jeong, Inho; Song, Hyunwook			Temperature-Dependent Charge Transport of Large-Area Molecular Junctions with PEDOT:PSS Electrodes	SCIENCE OF ADVANCED MATERIALS												We report on the temperature-dependent transport behaviors of large-area molecular junctions fabricated with poly-(3,4-ethylene-dioxythiophene) stabilized with polystyrene sulphonic acid (PEDOT:PSS) interlayer electrodes and the archetypal benzenethiol molecules. In this study, we investigated two different benzenethiol molecules: 4-methylbenzenethiol (MBT) and 1,4-benzenedithiol (BDT), which have the identical backbone structure but different top end-groups. The charge transport through the molecular junctions was dominated by distinct interfacial contact properties between the PEDOT:PSS electrodes and the component molecules. We also observed that the electrical characteristics of the MBT junctions are influenced by the PEDOT grain size, particularly depending on the annealing temperature.																			1947-2935	1947-2943				MAR	2020	12	3					333	336		10.1166/sam.2020.3645	http://dx.doi.org/10.1166/sam.2020.3645													WOS:000495050800004
J	Liu, P; Jiang, LN; Chen, WZ; Zhang, XM; Yang, WL; Wan, CH				Liu, P.; Jiang, L. N.; Chen, W. Z.; Zhang, X. M.; Yang, W. L.; Wan, C. H.			Voltage controllable Pt/Co/AlO<i><sub>x</sub></i>, superparamagnetic films	JOURNAL OF MAGNETISM AND MAGNETIC MATERIALS												Electrochemical reaction induced by gate voltage between metallic cobalt and cobalt oxides was found to remarkably reshape average volume of superparamagnetic particles in Pt/Co/AlOx, stacks at room temperature and thus modulate superparamagnetic properties, such as saturation fields and saturated magnetization, of the superparamagnetic films. The interfacial reaction was indicated in anomalous Hall transport measurement. This voltage-controllable superparamagnetism observed in Pt/Co/AlOx, films could be utilized in a new architecture of nonvolatile and high density magnetic random access memories or neuromorphic computing.					Wan, Caihua/AAU-6980-2020														0304-8853	1873-4766				MAR 1	2020	497								166006	10.1016/j.jmmm.2019.166006	http://dx.doi.org/10.1016/j.jmmm.2019.166006													WOS:000501596800097
J	Liu, Z; Zhou, W; Zeng, GL; Zhang, YL; Wu, ZB; Chen, H				Liu, Zhen; Zhou, Wei; Zeng, Guilin; Zhang, Yuling; Wu, Zebin; Chen, Han			Facile Synthesis of Tremella-Like Li<sub>3</sub>V<sub>2</sub>(PO<sub>4</sub>)<sub>3</sub>/C Composite Cathode Materials Based on Oroxylum for Use in Lithium-Ion Batteries	JOURNAL OF NANOSCIENCE AND NANOTECHNOLOGY												Oroxylum as a traditional Chinese medicine, was used as a green and novel bio-template to synthesize tremella-like Li3V2(PO4)(3)/C composite (LVPC) cathode materials by adopting a facile immersion method. The microstructures were analyzed by X-ray diffraction analysis, scanning electron microscopy, and transmission electron microscopy. The electrochemical properties were investigated by galvanostatic charge-discharge experiments. The LVPC revealed specific capacity of 95 mAh center dot g(-1) at 1 C rate within potential range of 3.0-4.3 V. After 100 cycles at 0.2 C, the retention of discharge capacity was 96%. The modified electrochemical performance is mainly resulted from the distinct tremella-like structure.					Zhou, Wei/ABE-3494-2021														1533-4880	1533-4899				MAR	2020	20	3					1962	1967		10.1166/jnn.2020.17361	http://dx.doi.org/10.1166/jnn.2020.17361								31492368					WOS:000484782900078
J	Merad, A; Aouachria, M; Merad, M				Merad, Asma; Aouachria, Mekki; Merad, Mahmoud			Spinless Relativistic Particle in the Presence of Minimal Uncertainty in the Momentum	FEW-BODY SYSTEMS												In this letter, we present the exact solution of the three-dimensional Klein-Gordon oscillator on the (anti)-de Sitter spaces, the energy spectrum and the associated wave functions are extracted and the wave functions are expressed according to the Jacobi polynomial. On the other hand, we have investigated the three-dimensional the Klein-Gordon equation with a Coulomb plus scalar potential, we use the perturbation theory to calculate corrections to the spectrum in this framework of the extended uncertainty principle.																			0177-7963	1432-5411				MAR	2020	61	1							5	10.1007/s00601-019-1540-x	http://dx.doi.org/10.1007/s00601-019-1540-x													WOS:000501068900001
J	Mostarac, D; Vaughan, L; Sánchez, PA; Kantorovich, SS				Mostarac, D.; Vaughan, L.; Sanchez, P. A.; Kantorovich, S. S.			The influence of crosslinkers and magnetic particle distribution along the filament backbone on the magnetic properties of supracolloidal linear polymer-like chains	JOURNAL OF MAGNETISM AND MAGNETIC MATERIALS												Diverse polymer crosslinking techniques allow the synthesis of linear polymer-like structures whose monomers are colloidal particles. In the case where all or part of these colloidal particles are magnetic, one can control the behaviour of these supracolloidal polymers, known as magnetic filaments (MFs), by applied magnetic fields. However, the response of MFs strongly depends on the crosslinking procedure. In the present study, we employ Langevin dynamics simulations to investigate the influence of the type of crosslinking and the distribution of magnetic particles within MFs on their response to an external magnetic field. We found that if the rotation of the dipole moment of particles is not coupled to the backbone of the filament, the impact of the magnetic content is strongly decreased.					Kantorovich, Sofia/H-4586-2011; Mostarac, Deniz/KJL-3963-2024; Sanchez Romero, Pedro A./A-3034-2010	Sanchez Romero, Pedro A./0000-0003-0841-6820; Mostarac, Deniz/0000-0003-4084-6046													0304-8853	1873-4766				MAR 1	2020	497								166029	10.1016/j.jmmm.2019.166029	http://dx.doi.org/10.1016/j.jmmm.2019.166029													WOS:000501596800121
J	Sun, Y; Zhang, D; Xin, SJ; Yang, FQ				Sun, Yuan; Zhang, Dong; Xin, Shaojie; Yang, Fuqian			Indentation Deformation of a Cu<sub>47.5</sub>Zr<sub>19</sub>Hf<sub>28.5</sub>Al<sub>5</sub> Bulk-Metallic Glass-Matrix Nanocomposite	JOURNAL OF NANOSCIENCE AND NANOTECHNOLOGY												In this work, we study the indentation deformation of a Cu47.5Zr19Hf28.5Al5 bulk-metallic glass-matrix composite and characterize the effects of the indentation-loading rate and the holding time at the peak-indentation load. For the same peak-indentation load, increasing the holding time and/or decreasing the indentation-loading rate cause the increase of the indentation depth. There exists the "bulge" of the unloading curve at the onset of the unloading for small indentation-loading rates. The Vickers hardness is a monotonically increasing function of the indentation-loading rate for the same peak-indentation load. For the indentations with the same loading and unloading time of 30 s and without an intermediate stage at the peak-indentation load, the Vickers hardness of the Cu47.5Zr19Hf28.5Al5 bulk-metallic glass-matrix composite decreases with the increase of the indentation load. The strain energy dissipated through plastic deformation during the indentation is a power-law function of the indentation load with a power index of 3/2, and the energy ratio (total energy/plastic energy) linearly increases with the depth ratio (residual indentation depth/maximum indentation depth).																			1533-4880	1533-4899				MAR	2020	20	3					1530	1539		10.1166/jnn.2020.16954	http://dx.doi.org/10.1166/jnn.2020.16954								31492316					WOS:000484782900026
J	Wu, H; Song, HZ; Lin, ZX; Yan, SC; Shi, Y				Wu, Han; Song, Haizeng; Lin, Zixia; Yan, Shancheng; Shi, Yi			Preparation of SnO Nanoshells with Enhanced Lithium-Storage Properties	JOURNAL OF NANOSCIENCE AND NANOTECHNOLOGY												Tin monoxide is a kind of IV-VI metal monoxides that has attracted great deal of attention due to its wide optical band gap and high field effect mobility in the past decade. On the other hand, nanoshell is a unique porous structure. Its curved shell provides a shelter for the hollow core, as well as a much bigger special surface area. We in this study systematically prepared SnO nanoshells through a facile self-assembly method under different annealing conditions. The lithium ion batteries were fabricated immediately based on the as prepared nanoshells. The capacity of as fabricated lithium ion batteries was 559.3 mAhg(-1) at rate performance of 0.1 Ag-1 and 497.5 mAhg(-1) at 1 Ag-1 in 30th cycle. This work exhibited high application performance of SnO nanoshells. We hope this work will help study similar structure and applications of IV-VI metal monoxides.					SHI, Yi/IXD-7826-2023														1533-4880	1533-4899				MAR	2020	20	3					1832	1837		10.1166/jnn.2020.17131	http://dx.doi.org/10.1166/jnn.2020.17131								31492349					WOS:000484782900059
J	Hettiarachchi, GP; Nishida, Y; Masaki, Y; Muhid, MNM; Hamdan, H				Hettiarachchi, Gayan Prasad; Nishida, Yoshifumi; Masaki, Yusuke; Muhid, Mohd Nazlan Mohd; Hamdan, Halimaton			Optical investigations of the (dis)continuous metal-insulator transitions in strongly-coupled electron-lattice systems	JOURNAL OF PHYSICS-CONDENSED MATTER												Optical properties of four model systems (Na-, K-, Rb- or Cs-doped quasi-two-dimensional X1.95Al1.95Si2.05O8.00; X = Na, K, Rb, or Cs) used to study the metal-insulator transition (MIT) in a deformable lattice are investigated. The doping evolution of the optical absorption band(s) originating from small bipolarons show strong variations depending on the electron-lattice coupling strength . Despite the increasing number density of small (bi)polarons, the Na-system remains a stubborn (bi)polaronic insulator due to strong , while the other three systems show closing of the respective mobility gaps giving way to conducting phases with differing properties. These interesting evolutions and dynamical properties are compared and discussed. We conjecture that the manifestation of anomalous electronic transport properties and Mooij correlations near the MIT or superconductor-insulator transition in systems with non-negligible electron-lattice coupling effects may be linked to the coexistence of competing polaronic phases and the dynamical intertwining of the deformable lattice and the random electronic potential.					Hamdan, Halimaton/F-2953-2012														0953-8984	1361-648X				FEB 27	2020	32	9							095601	10.1088/1361-648X/ab4d84	http://dx.doi.org/10.1088/1361-648X/ab4d84								31790367					WOS:000501140800001
J	Tojo, T; Tsuruta, K; Takahashi, Y; Takeda, K				Tojo, Tatsuki; Tsuruta, Kosei; Takahashi, Yuzuru; Takeda, Kyozaburo			Spin textures and Larmor precession of holes modulated by the spin?orbit coupling confined in the two-dimensional Si<i><sub>x</sub></i>Ge<sub>1-<i>x</i></sub> mixed-alloy quantum well system	JOURNAL OF PHYSICS-CONDENSED MATTER												We theoretically study the spin textures of holes confined in the two-dimensional (2D) quantum well (QW) system. We particularly focus on the spin?orbit interaction (SOI) caused by the bulk-inversion-asymmetry (BIA) and explore the effective magnetic field (EMF) generated by the combination of the SOI couplings. For the study of the semiconductor mixed-alloy (MA) system, we propose the extended perturbation approach including possible perturbation terms crossing with the SOI couplings up to the second order ones. We then study the distribution and orientation of the EMF and investigate how the EMF changes the spin textures of the heavy-mass holes (HHs), light-mass holes (LHs) and separated holes (SHs), respectively. Finally, we study the Larmor spin precession of these holes having the characteristic spin textures driven by the SOI couplings.					Tojo, Tatsuki/LNR-4172-2024	Tojo, Tatsuki/0000-0001-7964-7605													0953-8984	1361-648X				FEB 27	2020	32	9							095302	10.1088/1361-648X/ab549a	http://dx.doi.org/10.1088/1361-648X/ab549a								31689693					WOS:000499376400001
J	Massa, CA; Leporini, D; Puosi, F				Massa, C. A.; Leporini, D.; Puosi, F.			Metallic glass-formers in 2D exhibit the same scaling as in 3D between vibrational dynamics and structural relaxation	JOURNAL OF PHYSICS-CONDENSED MATTER												Glass-forming systems approaching their glass transition exhibit universal correlations between picosecond vibrational dynamics and long-time structural relaxation, which can be described by the same master curve in the bulk or confined conditions. In this work, we study at a fundamental level the effects of the reduction of spatial dimensionality on this phenomenon. We perform molecular dynamics simulations of a metallic glass-formers in two dimensions (2D). We show that in the supercooled regime particle localization in the cage and structural relaxation are blurred by long-wavelength fluctuations specific to low-dimensional systems. Once these effects are properly removed, we demonstrate that the fast dynamics and slow relaxation comply, without any adjustment, with same scaling between the structural relaxation time and the Debye?Waller factor, originally observed in three-dimensions (3D).					Massa, Carlo/N-1191-2019; MASSA, CARLO ANDREA/A-9692-2012; Puosi, Francesco/A-4763-2013	Leporini, Dino/0000-0002-9429-0509; MASSA, CARLO ANDREA/0000-0003-3380-3312; Puosi, Francesco/0000-0002-6830-0822													0953-8984	1361-648X				FEB 20	2020	32	8							085701	10.1088/1361-648X/ab539c	http://dx.doi.org/10.1088/1361-648X/ab539c								31675741					WOS:000501302400001
