PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Harder, E; Damm, W; Maple, J; Wu, CJ; Reboul, M; Xiang, JY; Wang, LL; Lupyan, D; Dahlgren, MK; Knight, JL; Kaus, JW; Cerutti, DS; Krilov, G; Jorgensen, WL; Abel, R; Friesner, RA				Harder, Edward; Damm, Wolfgang; Maple, Jon; Wu, Chuanjie; Reboul, Mark; Xiang, Jin Yu; Wang, Lingle; Lupyan, Dmitry; Dahlgren, Markus K.; Knight, Jennifer L.; Kaus, Joseph W.; Cerutti, David S.; Krilov, Goran; Jorgensen, William L.; Abel, Robert; Friesner, Richard A.			OPLS3: A Force Field Providing Broad Coverage of Drug-like Small Molecules and Proteins	JOURNAL OF CHEMICAL THEORY AND COMPUTATION												The parametrization and validation of the OPLS3 force field for small molecules and proteins are reported. Enhancements with respect to the previous version (OPLS2.1) include the addition of off-atom charge sites to represent halogen bonding and aryl nitrogen lone pairs as well as a complete refit of peptide dihedral parameters to better model the native structure of proteins. To adequately cover medicinal chemical space, OPLS3 employs over an order of magnitude more reference data and associated parameter types relative to other commonly used small molecule force fields (e.g., MMFF and OPLS_2005). As a consequence, OPLS3 achieves a high level of accuracy across performance benchmarks that assess small molecule conformational propensities and solvation. The newly fitted peptide dihedrals lead to significant improvements in the representation of secondary structure elements in simulated peptides and native structure stability over a number of proteins. Together, the improvements made to both the small molecule and protein force field lead to a high level of accuracy in predicting protein ligand binding measured over a wide range of targets and ligands (less than 1 kcal/mol RMS error) representing a 30% improvement over earlier variants of the OPLS force field.					yang, xiao/HJI-7815-2023; Dahlgren, Markus/E-9053-2011; Wu, Chuanjie/B-9210-2008														1549-9618	1549-9626				JAN	2016	12	1					281	296		10.1021/acs.jctc.5b00864	http://dx.doi.org/10.1021/acs.jctc.5b00864								26584231					WOS:000368322500026
J	Ishikawa, N; Sugita, M; Ishikawa, T; Koshihara, S; Kaizu, Y				Ishikawa, N; Sugita, M; Ishikawa, T; Koshihara, S; Kaizu, Y			Lanthanide double-decker complexes functioning as magnets at the single-molecular level	JOURNAL OF THE AMERICAN CHEMICAL SOCIETY																	Koshihara, Shinya/ABA-1213-2021; Ishikawa, Tadahiko/B-9878-2015; Koshihara, Shinya/B-5095-2015	Ishikawa, Tadahiko/0000-0001-7018-654X; Cador, Olivier/0000-0003-2064-6223; Koshihara, Shinya/0000-0002-7119-2017													0002-7863	1520-5126				JUL 23	2003	125	29					8694	8695		10.1021/ja029629n	http://dx.doi.org/10.1021/ja029629n								12862442					WOS:000184243000001
J	Li, Q; Guo, BD; Yu, JG; Ran, JR; Zhang, BH; Yan, HJ; Gong, JR				Li, Qin; Guo, Beidou; Yu, Jiaguo; Ran, Jingrun; Zhang, Baohong; Yan, Huijuan; Gong, Jian Ru			Highly Efficient Visible-Light-Driven Photocatalytic Hydrogen Production of CdS-Cluster-Decorated Graphene Nanosheets	JOURNAL OF THE AMERICAN CHEMICAL SOCIETY												The production of clean and renewable hydrogen through water splitting using photocatalysts has received much attention due to the increasing global energy crises. In this study, a high efficiency of the photocatalytic H(2) production was achieved using graphene nanosheets decorated with CdS clusters as visible-light-driven photocatalysts. The materials were prepared by a solvothermal method in which graphene oxide (GO) served as the support and cadmium acetate (Cd(Ac)(2)) as the CdS precursor. These nanosized composites reach a high H(2)-production rate of 1.12 mmol h(-1) (about 4.87 times higher than that of pure CdS nanoparticles) at graphene content of 1.0 wt % and Pt 0.5 wt % under visible-light irradiation and an apparent quantum efficiency (QE) of 22.5% at wavelength of 420 nm. This high photocatalytic H(2)-production activity is attributed predominantly to the presence of graphene, which serves as an electron collector and transporter to efficiently lengthen the lifetime of the photogenerated charge carriers from CdS nanoparticles. This work highlights the potential application of graphene-based materials in the field of energy conversion.					Gong, Jian/AGI-5179-2022; Guo, Beidou/JKI-3828-2023; Yu, Jiaguo/G-4317-2010; Li, Qin/AAA-8342-2020; Ran, Jingrun/D-1219-2016	Yu, Jiaguo/0000-0002-0612-8633; Li, Qin/0000-0002-6850-4884; Ran, Jingrun/0000-0002-8840-862X													0002-7863					JUL 20	2011	133	28					10878	10884		10.1021/ja2025454	http://dx.doi.org/10.1021/ja2025454								21639097					WOS:000293113200039
J	Wang, F; Borodin, O; Gao, T; Fan, XL; Sun, W; Han, FD; Faraone, A; Dura, JA; Xu, K; Wang, CS				Wang, Fei; Borodin, Oleg; Gao, Tao; Fan, Xiulin; Sun, Wei; Han, Fudong; Faraone, Antonio; Dura, Joseph A.; Xu, Kang; Wang, Chunsheng			Highly reversible zinc metal anode for aqueous batteries	NATURE MATERIALS												Metallic zinc (Zn) has been regarded as an ideal anode material for aqueous batteries because of its high theoretical capacity (820 mA h g(-1)), low potential (-0.762 V versus the standard hydrogen electrode), high abundance, low toxicity and intrinsic safety. However, aqueous Zn chemistry persistently suffers from irreversibility issues, as exemplified by its low coulombic efficiency (CE) and dendrite growth during plating/stripping, and sustained water consumption. In this work, we demonstrate that an aqueous electrolyte based on Zn and lithium salts at high concentrations is a very effective way to address these issues. This unique electrolyte not only enables dendrite-free Zn plating/stripping at nearly 100% CE, but also retains water in the open atmosphere, which makes hermetic cell configurations optional. These merits bring unprecedented flexibility and reversibility to Zn batteries using either LiMn2O4 or O-2 cathodes-the former deliver 180 W h kg(-1) while retaining 80% capacity for > 4,000 cycles, and the latter deliver 300 W h kg(-1) (1,000 W h kg(-1) based on the cathode) for > 200 cycles.					Han, Fudong/ABD-8583-2021; Gao, Tao/ABD-1559-2021; Borodin, Oleg/B-6855-2012; Xu, Kang/ABG-3307-2020; Sun, Wei/AAK-6645-2021; Wang, Fei/HCH-9634-2022; Wang, Chunsheng/H-5767-2011; Fan, Xiulin/AAY-9245-2020; Dura, Joseph/B-8452-2008	Fan, Xiulin/0000-0001-7294-480X; Xu, Kang/0000-0002-6946-8635; Sun, Wei/0000-0003-3901-6731; Dura, Joseph/0000-0001-6877-959X; Wang, Chunsheng/0000-0002-8626-6381; Gao, Tao/0000-0003-0204-3269; , Fei/0000-0002-2057-5130; Han, Fudong/0000-0003-2507-4340													1476-1122	1476-4660				JUN	2018	17	6					543	+		10.1038/s41563-018-0063-z	http://dx.doi.org/10.1038/s41563-018-0063-z								29662160					WOS:000432928300020
J	Maeda, K; Domen, K				Maeda, Kazuhiko; Domen, Kazunari			Photocatalytic Water Splitting: Recent Progress and Future Challenges	JOURNAL OF PHYSICAL CHEMISTRY LETTERS												Water splitting to form hydrogen and oxygen using solar energy in the presence of semiconductor photocatalysts has long been studied as a potential means of clean, large-scale fuel production. In general, overall water splitting can be achieved when a photocatalyst is modified with a suitable cocatalyst. It is therefore important to develop both photocatalysts and cocatalysts. In the past five, years, there has been significant progress in water splitting photocatalysis, especially in the development of cocatalysts and related physical and materials chemistry. This work describes the state of the art and future challenges in photocatalytic water splitting, with a focus on the recent progress of our own research.					DOMEN, Kazunari/D-6155-2011; Maeda, Kazuhiko/F-5802-2015	Maeda, Kazuhiko/0000-0001-7245-8318													1948-7185					SEP 16	2010	1	18					2655	2661		10.1021/jz1007966	http://dx.doi.org/10.1021/jz1007966													WOS:000282017400007
J	Béguin, F; Presser, V; Balducci, A; Frackowiak, E				Beguin, Francois; Presser, Volker; Balducci, Andrea; Frackowiak, Elzbieta			Carbons and Electrolytes for Advanced Supercapacitors	ADVANCED MATERIALS												Electrical energy storage (EES) is one of the most critical areas of technological research around the world. Storing and efficiently using electricity generated by intermittent sources and the transition of our transportation fleet to electric drive depend fundamentally on the development of EES systems with high energy and power densities. Supercapacitors are promising devices for highly efficient energy storage and power management, yet they still suffer from moderate energy densities compared to batteries. To establish a detailed understanding of the science and technology of carbon/carbon supercapacitors, this review discusses the basic principles of the electrical double-layer (EDL), especially regarding the correlation between ion size/ion solvation and the pore size of porous carbon electrodes. We summarize the key aspects of various carbon materials synthesized for use in supercapacitors. With the objective of improving the energy density, the last two sections are dedicated to strategies to increase the capacitance by either introducing pseudocapacitive materials or by using novel electrolytes that allow to increasing the cell voltage. In particular, advances in ionic liquids, but also in the field of organic electrolytes, are discussed and electrode mass balancing is expanded because of its importance to create higher performance asymmetric electrochemical capacitors.					Presser, Volker/F-1975-2010; Balducci, Andrea/U-5122-2017; Frackowiak, Elzbieta/M-7166-2014; Beguin, Francois/G-3079-2018	Balducci, Andrea/0000-0002-2887-8312; Frackowiak, Elzbieta/0000-0003-2518-3950; Beguin, Francois/0000-0002-6189-1527													0935-9648	1521-4095				APR	2014	26	14					2219	2251		10.1002/adma.201304137	http://dx.doi.org/10.1002/adma.201304137								24497347					WOS:000334398400006
J	Yoon, TP; Ischay, MA; Du, JN				Yoon, Tehshik P.; Ischay, Michael A.; Du, Juana			Visible light photocatalysis as a greener approach to photochemical synthesis	NATURE CHEMISTRY												Light can be considered an ideal reagent for environmentally friendly, 'green' chemical synthesis; unlike many conventional reagents, light is non-toxic, generates no waste, and can be obtained from renewable sources. Nevertheless, the need for high-energy ultraviolet radiation in most organic photochemical processes has limited both the practicality and environmental benefits of photochemical synthesis on industrially relevant scales. This Perspective describes recent approaches to the use of metal polypyridyl photocatalysts in synthetic organic transformations. Given the remarkable photophysical properties of these complexes, these new transformations, which use Ru(bpy)(3)(2+) and related photocatalysts, can be conducted using almost any source of visible light, including both store-bought fluorescent light bulbs and ambient sunlight. Transition metal photocatalysis thus represents a promising strategy towards the development of practical, scalable industrial processes with great environmental benefits.					Yoon, Tehshik/Z-1772-2019; Du, Juana/IUM-8948-2023	Yoon, Tehshik/0000-0002-3934-4973													1755-4330	1755-4349				JUL	2010	2	7					527	532		10.1038/NCHEM.687	http://dx.doi.org/10.1038/NCHEM.687								20571569					WOS:000280078200012
J	Rosi, NL; Kim, J; Eddaoudi, M; Chen, BL; O'Keeffe, M; Yaghi, OM				Rosi, NL; Kim, J; Eddaoudi, M; Chen, BL; O'Keeffe, M; Yaghi, OM			Rod packings and metal-organic frameworks constructed from rod-shaped secondary building units	JOURNAL OF THE AMERICAN CHEMICAL SOCIETY												The principal structure possibilities for packing infinite rod-shaped building blocks are described. Some basic nets derived from linking simple rods (helices and ladders) are then enumerated. We demonstrate the usefulness of the concept of rod secondary building units in the design and synthesis of metal-organic frameworks (MOFs). Accordingly, we present the preparation, characterization, and crystal structures of 14 new MOFs (named MOF-69A-C and MOF-70-80) of 12 different structure types, belonging to rod packing motifs, and show how their structures are related to basic nets. The MOFs reported herein are of polytopic carboxylates and contain one of Zn, Pb, Co, Cd, Mn, or Tb. The inclusion properties of the most open members are presented as evidence that MOF structures with rod building blocks can indeed be designed to have permanent porosity and rigid architectures.					Yaghi, Omar/C-6749-2013; Eddaoudi, Mohamed/D-2298-2009; Chen, Banglin/F-5461-2010	Chen, Banglin/0000-0001-8707-8115; Yaghi, Omar/0000-0002-5611-3325; Eddaoudi, Mohamed/0000-0003-1916-9837													0002-7863					FEB 9	2005	127	5					1504	1518		10.1021/ja045123o	http://dx.doi.org/10.1021/ja045123o								15686384					WOS:000226843900044
J	Liu, B; Aydil, ES				Liu, Bin; Aydil, Eray S.			Growth of Oriented Single-Crystalline Rutile TiO<sub>2</sub> Nanorods on Transparent Conducting Substrates for Dye-Sensitized Solar Cells	JOURNAL OF THE AMERICAN CHEMICAL SOCIETY												Dye-sensitized solar cells (DSSCs) made from oriented, one-dimensional semiconductor nanostructures such as nanorods, nanowires, and nanotubes are receiving attention because direct connection of the point of photogeneration with the collection electrode using such structures may improve the cell performance. Specifically, oriented single-Mstalline TiO2 nanorods or nanowires on a transparent conductive substrate would be most desirable, but achieving these structures has been limited by the availability of synthetic techniques. In this study, a facile, hydrothermal method was developed for the first time to grow oriented, single-crystalline rutile TiO2 nanorod films on transparent conductive fluorine-doped tin oxide (FTO) substrates. The diameter, length, and density of the nanorods could be varied by changing the growth parameters, such as growth time, growth temperature, initial reactant concentration, acidity, and additives. The epitaxial relation between the FTO substrate and rutile TiO2 with a small lattice mismatch plays a key role in driving the nucleation and growth of the rutile TiO2 nanorods on FTO. With TiCl4-treatment, a light-to-electricity conversion efficiency of 3% could be achieved by using 4 mu m-long TiO2 nanorod films as the photoanode in a DSSC.					Liu, Bin/C-4638-2013; Aydil, Eray/M-5503-2019	Liu, Bin/0009-0006-5259-4930; Aydil, Eray/0000-0002-8377-9480													0002-7863	1520-5126				MAR 25	2009	131	11					3985	3990		10.1021/ja8078972	http://dx.doi.org/10.1021/ja8078972								19245201					WOS:000264792700055
J	Baikie, T; Fang, YN; Kadro, JM; Schreyer, M; Wei, FX; Mhaisalkar, SG; Graetzel, M; White, TJ				Baikie, Tom; Fang, Yanan; Kadro, Jeannette M.; Schreyer, Martin; Wei, Fengxia; Mhaisalkar, Subodh G.; Graetzel, Michael; White, Tim J.			Synthesis and crystal chemistry of the hybrid perovskite (CH<sub>3</sub>NH<sub>3</sub>) PbI<sub>3</sub> for solid-state sensitised solar cell applications	JOURNAL OF MATERIALS CHEMISTRY A												The hybrid organic-inorganic perovskite (CH3NH3) PbI3 may find application in next generation solid-state sensitised solar cells. Although this material and related perovskites were discovered many decades ago, questions remain concerning their diverse structural chemistry and unusual properties. The article presents a review of previous work and provides a detailed description of the preparation, structural characterisation and physical characteristics of (CH3NH3) PbI3. The phase changes exhibited by (CH3NH3) PbI3 have been probed using variable temperature powder and single crystal X-ray diffraction, combined with differential scanning calorimetry, thermogravimetric analysis and phase contrast transmission electron microscopy. The optical band gap for (CH3NH3) PbI3 determined by UV-Visible spectroscopy was compared to values obtained from density-of-state simulation of the electronic band structure.					Wei, Fengxia/B-9548-2014; Graetzel, Michael/G-4870-2011; Schreyer, Martin/G-8944-2012; White, Tim/A-8145-2008; Mhaisalkar, Subodh/A-2231-2011	Baikie, Tom/0000-0001-8853-9278; Schreyer, Martin/0000-0003-0984-3058; White, Tim/0000-0002-4380-9403; Mhaisalkar, Subodh/0000-0002-9895-2426													2050-7488	2050-7496					2013	1	18					5628	5641		10.1039/c3ta10518k	http://dx.doi.org/10.1039/c3ta10518k													WOS:000317584700023
